"registration_id";"fuel_id";"vehicle_model_id";"base_ym";"region_name";"registered_count"
10887;5;3;"202407";"충북";2
10888;5;3;"202407";"충남";1
10889;5;3;"202407";"전북";5
10890;5;3;"202407";"전남";5
10891;5;3;"202407";"경북";15
10892;5;3;"202407";"경남";5
10893;5;3;"202407";"제주";0
10894;5;6;"202407";"서울";1189
10895;5;6;"202407";"부산";419
10896;5;6;"202407";"대구";824
10897;5;6;"202407";"인천";652
10898;5;6;"202407";"광주";490
10899;5;6;"202407";"대전";568
10900;5;6;"202407";"울산";267
10901;5;6;"202407";"세종";289
10902;5;6;"202407";"경기";4324
10903;5;6;"202407";"강원";735
10904;5;6;"202407";"충북";758
10905;5;6;"202407";"충남";1178
10906;5;6;"202407";"전북";623
10907;5;6;"202407";"전남";665
10908;5;6;"202407";"경북";1267
10909;5;6;"202407";"경남";959
10910;5;6;"202407";"제주";149
10911;5;5;"202407";"서울";5279
10912;5;5;"202407";"부산";15438
10913;5;5;"202407";"대구";3560
10914;5;5;"202407";"인천";13081
10915;5;5;"202407";"광주";3490
10916;5;5;"202407";"대전";3072
10917;5;5;"202407";"울산";4974
10918;5;5;"202407";"세종";777
10919;5;5;"202407";"경기";23730
10920;5;5;"202407";"강원";3681
10921;5;5;"202407";"충북";6021
10922;5;5;"202407";"충남";8542
10923;5;5;"202407";"전북";4803
10924;5;5;"202407";"전남";9127
10925;5;5;"202407";"경북";9471
10926;5;5;"202407";"경남";8540
10927;5;5;"202407";"제주";674
10928;5;11;"202407";"서울";953
10929;5;11;"202407";"부산";440
10930;5;11;"202407";"대구";671
10931;5;11;"202407";"인천";610
10932;5;11;"202407";"광주";365
10933;5;11;"202407";"대전";459
10934;5;11;"202407";"울산";226
10935;5;11;"202407";"세종";241
10936;5;11;"202407";"경기";3977
10937;5;11;"202407";"강원";555
10938;5;11;"202407";"충북";753
10939;5;11;"202407";"충남";968
10940;5;11;"202407";"전북";487
10941;5;11;"202407";"전남";549
10942;5;11;"202407";"경북";1018
10943;5;11;"202407";"경남";748
10944;5;11;"202407";"제주";139
10945;6;3;"202501";"서울";1637935
10946;6;3;"202501";"부산";750897
10947;6;3;"202501";"대구";599345
10948;6;3;"202501";"인천";833785
10949;6;3;"202501";"광주";322227
10950;6;3;"202501";"대전";361014
10951;6;3;"202501";"울산";308660
10952;6;3;"202501";"세종";99311
10953;6;3;"202501";"경기";3225016
10954;6;3;"202501";"강원";388979
10955;6;3;"202501";"충북";426580
10956;6;3;"202501";"충남";566724
10957;6;3;"202501";"전북";412187
10958;6;3;"202501";"전남";513108
10959;6;3;"202501";"경북";675130
10960;6;3;"202501";"경남";945397
10961;6;3;"202501";"제주";326465
10962;6;6;"202501";"서울";1232
10963;6;6;"202501";"부산";442
10964;6;6;"202501";"대구";284
10965;6;6;"202501";"인천";466
10966;6;6;"202501";"광주";168
10967;6;6;"202501";"대전";204
10968;6;6;"202501";"울산";84
10969;6;6;"202501";"세종";32
10970;6;6;"202501";"경기";1907
10971;6;6;"202501";"강원";226
10972;6;6;"202501";"충북";257
10973;6;6;"202501";"충남";315
10974;6;6;"202501";"전북";241
10975;6;6;"202501";"전남";263
10976;6;6;"202501";"경북";368
10977;6;6;"202501";"경남";372
10978;6;6;"202501";"제주";235
10979;6;5;"202501";"서울";3246
10980;6;5;"202501";"부산";1263
10981;6;5;"202501";"대구";1099
10982;6;5;"202501";"인천";1724
10983;6;5;"202501";"광주";616
10984;6;5;"202501";"대전";712
10985;6;5;"202501";"울산";542
10986;6;5;"202501";"세종";230
10987;6;5;"202501";"경기";8499
10988;6;5;"202501";"강원";1754
10989;6;5;"202501";"충북";1390
10990;6;5;"202501";"충남";2077
10991;6;5;"202501";"전북";1392
10992;6;5;"202501";"전남";1479
10993;6;5;"202501";"경북";2115
10994;6;5;"202501";"경남";1961
10995;6;5;"202501";"제주";761
10996;6;11;"202501";"서울";37
10997;6;11;"202501";"부산";11
10998;6;11;"202501";"대구";7
10999;6;11;"202501";"인천";20
11000;6;11;"202501";"광주";9
11001;6;11;"202501";"대전";7
11002;6;11;"202501";"울산";3
11003;6;11;"202501";"세종";2
11004;6;11;"202501";"경기";90
11005;6;11;"202501";"강원";8
11006;6;11;"202501";"충북";6
11007;6;11;"202501";"충남";17
11008;6;11;"202501";"전북";11
11009;6;11;"202501";"전남";5
11010;6;11;"202501";"경북";11
11011;6;11;"202501";"경남";13
11012;6;11;"202501";"제주";5
11013;7;3;"202501";"서울";616765
11014;7;3;"202501";"부산";299044
11015;7;3;"202501";"대구";257478
11016;7;3;"202501";"인천";338617
11017;7;3;"202501";"광주";150868
11018;7;3;"202501";"대전";140761
11019;7;3;"202501";"울산";120559
11020;7;3;"202501";"세종";43580
11021;7;3;"202501";"경기";1383611
11022;7;3;"202501";"강원";177221
11023;7;3;"202501";"충북";187347
11024;7;3;"202501";"충남";252113
11025;7;3;"202501";"전북";206714
11026;7;3;"202501";"전남";251745
11027;7;3;"202501";"경북";292644
11028;7;3;"202501";"경남";379037
11029;7;3;"202501";"제주";120045
11030;7;6;"202501";"서울";62260
11031;7;6;"202501";"부산";27657
11032;7;6;"202501";"대구";20683
11033;7;6;"202501";"인천";30451
11034;7;6;"202501";"광주";12889
11035;7;6;"202501";"대전";12676
11036;7;6;"202501";"울산";10125
11037;7;6;"202501";"세종";3064
11038;7;6;"202501";"경기";140816
11039;7;6;"202501";"강원";20914
11040;7;6;"202501";"충북";22375
11041;7;6;"202501";"충남";31617
11042;7;6;"202501";"전북";24099
11043;7;6;"202501";"전남";30595
11044;7;6;"202501";"경북";35797
11045;7;6;"202501";"경남";38062
11046;7;6;"202501";"제주";14119
11047;7;5;"202501";"서울";256179
11048;7;5;"202501";"부산";149582
11049;7;5;"202501";"대구";138956
11050;7;5;"202501";"인천";164430
11051;7;5;"202501";"광주";79047
11052;7;5;"202501";"대전";72700
11053;7;5;"202501";"울산";61185
11054;7;5;"202501";"세종";14866
11055;7;5;"202501";"경기";737550
11056;7;5;"202501";"강원";146076
11057;7;5;"202501";"충북";143458
11058;7;5;"202501";"충남";205239
11059;7;5;"202501";"전북";170768
11060;7;5;"202501";"전남";229260
11061;7;5;"202501";"경북";285664
11062;7;5;"202501";"경남";261015
11063;7;5;"202501";"제주";75640
11064;7;11;"202501";"서울";10292
11065;7;11;"202501";"부산";11943
11066;7;11;"202501";"대구";4558
11067;7;11;"202501";"인천";8905
11068;7;11;"202501";"광주";3657
11069;7;11;"202501";"대전";3376
11070;7;11;"202501";"울산";3525
11071;7;11;"202501";"세종";618
11072;7;11;"202501";"경기";26840
11073;7;11;"202501";"강원";4824
11074;7;11;"202501";"충북";5767
11075;7;11;"202501";"충남";6971
11076;7;11;"202501";"전북";5420
11077;7;11;"202501";"전남";8805
11078;7;11;"202501";"경북";9742
11079;7;11;"202501";"경남";10389
11080;7;11;"202501";"제주";1804
11081;11;3;"202501";"서울";180036
11082;11;3;"202501";"부산";87709
11083;11;3;"202501";"대구";88500
11084;11;3;"202501";"인천";82691
11085;11;3;"202501";"광주";78733
11086;11;3;"202501";"대전";58149
11087;11;3;"202501";"울산";29363
11088;11;3;"202501";"세종";11847
11089;11;3;"202501";"경기";330816
11090;11;3;"202501";"강원";46203
11091;11;3;"202501";"충북";60250
11092;11;3;"202501";"충남";77774
11093;11;3;"202501";"전북";81363
11094;11;3;"202501";"전남";89793
11095;11;3;"202501";"경북";107121
11096;11;3;"202501";"경남";115201
11097;11;3;"202501";"제주";36561
11098;11;6;"202501";"서울";11377
11099;11;6;"202501";"부산";4013
11100;11;6;"202501";"대구";2686
11101;11;6;"202501";"인천";3628
11102;11;6;"202501";"광주";1894
11103;11;6;"202501";"대전";1781
11104;11;6;"202501";"울산";1236
11105;11;6;"202501";"세종";310
11106;11;6;"202501";"경기";16036
11107;11;6;"202501";"강원";1913
11108;11;6;"202501";"충북";2028
11109;11;6;"202501";"충남";2630
11110;11;6;"202501";"전북";2398
11111;11;6;"202501";"전남";2726
11112;11;6;"202501";"경북";3686
11113;11;6;"202501";"경남";4752
11114;11;6;"202501";"제주";1655
11115;11;5;"202501";"서울";28220
11116;11;5;"202501";"부산";10072
11117;11;5;"202501";"대구";9888
11118;11;5;"202501";"인천";13953
11119;11;5;"202501";"광주";6226
11120;11;5;"202501";"대전";5448
11121;11;5;"202501";"울산";4065
11122;11;5;"202501";"세종";927
11123;11;5;"202501";"경기";57690
11124;11;5;"202501";"강원";7815
11125;11;5;"202501";"충북";8337
11126;11;5;"202501";"충남";11592
11127;11;5;"202501";"전북";9263
11128;11;5;"202501";"전남";11154
11129;11;5;"202501";"경북";15420
11130;11;5;"202501";"경남";16815
11131;11;5;"202501";"제주";5013
11132;11;11;"202501";"서울";253
11133;11;11;"202501";"부산";77
11134;11;11;"202501";"대구";90
11135;11;11;"202501";"인천";103
11136;11;11;"202501";"광주";84
11137;11;11;"202501";"대전";74
11138;11;11;"202501";"울산";40
11139;11;11;"202501";"세종";21
11140;11;11;"202501";"경기";512
11141;11;11;"202501";"강원";95
11142;11;11;"202501";"충북";88
11143;11;11;"202501";"충남";125
11144;11;11;"202501";"전북";102
11145;11;11;"202501";"전남";119
11146;11;11;"202501";"경북";138
11147;11;11;"202501";"경남";138
11148;11;11;"202501";"제주";259
11149;8;3;"202501";"서울";0
11150;8;3;"202501";"부산";0
11151;8;3;"202501";"대구";0
11152;8;3;"202501";"인천";0
11153;8;3;"202501";"광주";0
11154;8;3;"202501";"대전";0
11155;8;3;"202501";"울산";0
11156;8;3;"202501";"세종";0
11157;8;3;"202501";"경기";1
11158;8;3;"202501";"강원";0
11159;8;3;"202501";"충북";0
11160;8;3;"202501";"충남";0
11161;8;3;"202501";"전북";0
11162;8;3;"202501";"전남";0
11163;8;3;"202501";"경북";0
11164;8;3;"202501";"경남";0
11165;8;3;"202501";"제주";0
11166;8;6;"202501";"서울";0
11167;8;6;"202501";"부산";0
11168;8;6;"202501";"대구";0
11169;8;6;"202501";"인천";0
11170;8;6;"202501";"광주";0
11171;8;6;"202501";"대전";0
11172;8;6;"202501";"울산";0
11173;8;6;"202501";"세종";0
11174;8;6;"202501";"경기";0
11175;8;6;"202501";"강원";0
11176;8;6;"202501";"충북";0
11177;8;6;"202501";"충남";0
11178;8;6;"202501";"전북";0
11179;8;6;"202501";"전남";0
11180;8;6;"202501";"경북";0
11181;8;6;"202501";"경남";0
11182;8;6;"202501";"제주";0
11183;8;5;"202501";"서울";0
11184;8;5;"202501";"부산";0
11185;8;5;"202501";"대구";0
11186;8;5;"202501";"인천";0
11187;8;5;"202501";"광주";0
11188;8;5;"202501";"대전";0
11189;8;5;"202501";"울산";0
11190;8;5;"202501";"세종";0
11191;8;5;"202501";"경기";0
11192;8;5;"202501";"강원";0
11193;8;5;"202501";"충북";0
11194;8;5;"202501";"충남";0
11195;8;5;"202501";"전북";0
11196;8;5;"202501";"전남";0
11197;8;5;"202501";"경북";0
11198;8;5;"202501";"경남";0
11199;8;5;"202501";"제주";0
11200;8;11;"202501";"서울";0
11201;8;11;"202501";"부산";0
11202;8;11;"202501";"대구";0
11203;8;11;"202501";"인천";0
11204;8;11;"202501";"광주";0
11205;8;11;"202501";"대전";0
11206;8;11;"202501";"울산";0
11207;8;11;"202501";"세종";0
11208;8;11;"202501";"경기";0
11209;8;11;"202501";"강원";0
11210;8;11;"202501";"충북";0
11211;8;11;"202501";"충남";0
11212;8;11;"202501";"전북";0
11213;8;11;"202501";"전남";0
11214;8;11;"202501";"경북";0
11215;8;11;"202501";"경남";0
11216;8;11;"202501";"제주";0
11217;1;3;"202501";"서울";70736
11218;1;3;"202501";"부산";36444
11219;1;3;"202501";"대구";28130
11220;1;3;"202501";"인천";46729
11221;1;3;"202501";"광주";11874
11222;1;3;"202501";"대전";17289
11223;1;3;"202501";"울산";7068
11224;1;3;"202501";"세종";4852
11225;1;3;"202501";"경기";116872
11226;1;3;"202501";"강원";14344
11227;1;3;"202501";"충북";17753
11228;1;3;"202501";"충남";20971
11229;1;3;"202501";"전북";16360
11230;1;3;"202501";"전남";24317
11231;1;3;"202501";"경북";21757
11232;1;3;"202501";"경남";34832
11233;1;3;"202501";"제주";39554
11234;1;6;"202501";"서울";2233
11235;1;6;"202501";"부산";774
11236;1;6;"202501";"대구";145
11237;1;6;"202501";"인천";400
11238;1;6;"202501";"광주";68
11239;1;6;"202501";"대전";151
11240;1;6;"202501";"울산";84
11241;1;6;"202501";"세종";148
11242;1;6;"202501";"경기";4987
11243;1;6;"202501";"강원";282
11244;1;6;"202501";"충북";242
11245;1;6;"202501";"충남";320
11246;1;6;"202501";"전북";202
11247;1;6;"202501";"전남";263
11248;1;6;"202501";"경북";293
11249;1;6;"202501";"경남";833
11250;1;6;"202501";"제주";282
11251;1;5;"202501";"서울";10518
11252;1;5;"202501";"부산";7362
11253;1;5;"202501";"대구";6801
11254;1;5;"202501";"인천";7661
11255;1;5;"202501";"광주";3324
11256;1;5;"202501";"대전";3918
11257;1;5;"202501";"울산";2693
11258;1;5;"202501";"세종";517
11259;1;5;"202501";"경기";30144
11260;1;5;"202501";"강원";6385
11261;1;5;"202501";"충북";7226
11262;1;5;"202501";"충남";9338
11263;1;5;"202501";"전북";8368
11264;1;5;"202501";"전남";6963
11265;1;5;"202501";"경북";11908
11266;1;5;"202501";"경남";11190
11267;1;5;"202501";"제주";9570
11268;1;11;"202501";"서울";75
11269;1;11;"202501";"부산";11
11270;1;11;"202501";"대구";17
11271;1;11;"202501";"인천";30
11272;1;11;"202501";"광주";5
11273;1;11;"202501";"대전";6
11274;1;11;"202501";"울산";6
11275;1;11;"202501";"세종";6
11276;1;11;"202501";"경기";162
11277;1;11;"202501";"강원";66
11278;1;11;"202501";"충북";16
11279;1;11;"202501";"충남";33
11280;1;11;"202501";"전북";24
11281;1;11;"202501";"전남";23
11282;1;11;"202501";"경북";32
11283;1;11;"202501";"경남";18
11284;1;11;"202501";"제주";36
11285;19;3;"202501";"서울";0
11286;19;3;"202501";"부산";0
11287;19;3;"202501";"대구";1
11288;19;3;"202501";"인천";0
11289;19;3;"202501";"광주";0
11290;19;3;"202501";"대전";0
11291;19;3;"202501";"울산";0
11292;19;3;"202501";"세종";0
11293;19;3;"202501";"경기";0
11294;19;3;"202501";"강원";0
11295;19;3;"202501";"충북";0
11296;19;3;"202501";"충남";0
11297;19;3;"202501";"전북";0
11298;19;3;"202501";"전남";0
11299;19;3;"202501";"경북";1
11300;19;3;"202501";"경남";0
11301;19;3;"202501";"제주";0
11302;19;6;"202501";"서울";0
11303;19;6;"202501";"부산";0
11304;19;6;"202501";"대구";0
11305;19;6;"202501";"인천";0
11306;19;6;"202501";"광주";0
11307;19;6;"202501";"대전";0
11308;19;6;"202501";"울산";0
11309;19;6;"202501";"세종";0
11310;19;6;"202501";"경기";0
11311;19;6;"202501";"강원";0
11312;19;6;"202501";"충북";0
11313;19;6;"202501";"충남";0
11314;19;6;"202501";"전북";0
11315;19;6;"202501";"전남";0
11316;19;6;"202501";"경북";0
11317;19;6;"202501";"경남";0
11318;19;6;"202501";"제주";0
11319;19;5;"202501";"서울";0
11320;19;5;"202501";"부산";0
11321;19;5;"202501";"대구";0
11322;19;5;"202501";"인천";0
11323;19;5;"202501";"광주";0
11324;19;5;"202501";"대전";0
11325;19;5;"202501";"울산";0
11326;19;5;"202501";"세종";0
11327;19;5;"202501";"경기";0
11328;19;5;"202501";"강원";0
11329;19;5;"202501";"충북";0
11330;19;5;"202501";"충남";0
11331;19;5;"202501";"전북";0
11332;19;5;"202501";"전남";0
11333;19;5;"202501";"경북";0
11334;19;5;"202501";"경남";0
11335;19;5;"202501";"제주";0
11336;19;11;"202501";"서울";0
11337;19;11;"202501";"부산";1
11338;19;11;"202501";"대구";0
11339;19;11;"202501";"인천";0
11340;19;11;"202501";"광주";0
11341;19;11;"202501";"대전";0
11342;19;11;"202501";"울산";0
11343;19;11;"202501";"세종";0
11344;19;11;"202501";"경기";0
11345;19;11;"202501";"강원";0
11346;19;11;"202501";"충북";0
11347;19;11;"202501";"충남";0
11348;19;11;"202501";"전북";0
11349;19;11;"202501";"전남";0
11350;19;11;"202501";"경북";0
11351;19;11;"202501";"경남";0
11352;19;11;"202501";"제주";0
11353;18;3;"202501";"서울";0
11354;18;3;"202501";"부산";0
11355;18;3;"202501";"대구";0
11356;18;3;"202501";"인천";0
11357;18;3;"202501";"광주";0
11358;18;3;"202501";"대전";0
11359;18;3;"202501";"울산";0
11360;18;3;"202501";"세종";0
11361;18;3;"202501";"경기";1
11362;18;3;"202501";"강원";0
11363;18;3;"202501";"충북";0
11364;18;3;"202501";"충남";0
11365;18;3;"202501";"전북";0
11366;18;3;"202501";"전남";0
11367;18;3;"202501";"경북";0
11368;18;3;"202501";"경남";0
11369;18;3;"202501";"제주";0
11370;18;6;"202501";"서울";0
11371;18;6;"202501";"부산";0
11372;18;6;"202501";"대구";0
11373;18;6;"202501";"인천";0
11374;18;6;"202501";"광주";0
11375;18;6;"202501";"대전";0
11376;18;6;"202501";"울산";0
11377;18;6;"202501";"세종";0
11378;18;6;"202501";"경기";0
11379;18;6;"202501";"강원";0
11380;18;6;"202501";"충북";0
11381;18;6;"202501";"충남";0
11382;18;6;"202501";"전북";0
11383;18;6;"202501";"전남";0
11384;18;6;"202501";"경북";0
11385;18;6;"202501";"경남";0
11386;18;6;"202501";"제주";0
11387;18;5;"202501";"서울";0
11388;18;5;"202501";"부산";0
11389;18;5;"202501";"대구";0
11390;18;5;"202501";"인천";0
11391;18;5;"202501";"광주";0
11392;18;5;"202501";"대전";0
11393;18;5;"202501";"울산";0
11394;18;5;"202501";"세종";0
11395;18;5;"202501";"경기";0
11396;18;5;"202501";"강원";0
11397;18;5;"202501";"충북";0
11398;18;5;"202501";"충남";0
11399;18;5;"202501";"전북";0
11400;18;5;"202501";"전남";0
11401;18;5;"202501";"경북";0
11402;18;5;"202501";"경남";0
11403;18;5;"202501";"제주";0
11404;18;11;"202501";"서울";0
11405;18;11;"202501";"부산";0
11406;18;11;"202501";"대구";0
11407;18;11;"202501";"인천";0
11408;18;11;"202501";"광주";0
11409;18;11;"202501";"대전";0
11410;18;11;"202501";"울산";0
11411;18;11;"202501";"세종";0
11412;18;11;"202501";"경기";0
11413;18;11;"202501";"강원";0
11414;18;11;"202501";"충북";0
11415;18;11;"202501";"충남";0
11416;18;11;"202501";"전북";0
11417;18;11;"202501";"전남";0
11418;18;11;"202501";"경북";0
11419;18;11;"202501";"경남";0
11420;18;11;"202501";"제주";0
11421;10;3;"202501";"서울";180
11422;10;3;"202501";"부산";119
11423;10;3;"202501";"대구";335
11424;10;3;"202501";"인천";103
11425;10;3;"202501";"광주";104
11426;10;3;"202501";"대전";115
11427;10;3;"202501";"울산";44
11428;10;3;"202501";"세종";34
11429;10;3;"202501";"경기";422
11430;10;3;"202501";"강원";93
11431;10;3;"202501";"충북";92
11432;10;3;"202501";"충남";73
11433;10;3;"202501";"전북";122
11434;10;3;"202501";"전남";80
11435;10;3;"202501";"경북";138
11436;10;3;"202501";"경남";159
11437;10;3;"202501";"제주";3
11438;10;6;"202501";"서울";6619
11439;10;6;"202501";"부산";1842
11440;10;6;"202501";"대구";1625
11441;10;6;"202501";"인천";1882
11442;10;6;"202501";"광주";969
11443;10;6;"202501";"대전";1026
11444;10;6;"202501";"울산";663
11445;10;6;"202501";"세종";115
11446;10;6;"202501";"경기";5634
11447;10;6;"202501";"강원";231
11448;10;6;"202501";"충북";341
11449;10;6;"202501";"충남";265
11450;10;6;"202501";"전북";429
11451;10;6;"202501";"전남";563
11452;10;6;"202501";"경북";633
11453;10;6;"202501";"경남";629
11454;10;6;"202501";"제주";0
11455;10;5;"202501";"서울";301
11456;10;5;"202501";"부산";36
11457;10;5;"202501";"대구";157
11458;10;5;"202501";"인천";64
11459;10;5;"202501";"광주";36
11460;10;5;"202501";"대전";56
11461;10;5;"202501";"울산";16
11462;10;5;"202501";"세종";6
11463;10;5;"202501";"경기";185
11464;10;5;"202501";"강원";27
11465;10;5;"202501";"충북";52
11466;10;5;"202501";"충남";15
11467;10;5;"202501";"전북";43
11468;10;5;"202501";"전남";65
11469;10;5;"202501";"경북";55
11470;10;5;"202501";"경남";81
11471;10;5;"202501";"제주";0
11472;10;11;"202501";"서울";0
11473;10;11;"202501";"부산";0
11474;10;11;"202501";"대구";0
11475;10;11;"202501";"인천";0
11476;10;11;"202501";"광주";0
11477;10;11;"202501";"대전";0
11478;10;11;"202501";"울산";0
11479;10;11;"202501";"세종";0
11480;10;11;"202501";"경기";1
11481;10;11;"202501";"강원";0
11482;10;11;"202501";"충북";0
11483;10;11;"202501";"충남";0
11484;10;11;"202501";"전북";0
11485;10;11;"202501";"전남";0
11486;10;11;"202501";"경북";0
11487;10;11;"202501";"경남";0
11488;10;11;"202501";"제주";0
11489;9;3;"202501";"서울";0
11490;9;3;"202501";"부산";0
11491;9;3;"202501";"대구";0
11492;9;3;"202501";"인천";0
11493;9;3;"202501";"광주";0
11494;9;3;"202501";"대전";0
11495;9;3;"202501";"울산";0
11496;9;3;"202501";"세종";0
11497;9;3;"202501";"경기";0
11498;9;3;"202501";"강원";0
11499;9;3;"202501";"충북";0
11500;9;3;"202501";"충남";0
11501;9;3;"202501";"전북";0
11502;9;3;"202501";"전남";0
11503;9;3;"202501";"경북";0
11504;9;3;"202501";"경남";0
11505;9;3;"202501";"제주";0
11506;9;6;"202501";"서울";0
11507;9;6;"202501";"부산";0
11508;9;6;"202501";"대구";0
11509;9;6;"202501";"인천";0
11510;9;6;"202501";"광주";0
11511;9;6;"202501";"대전";0
11512;9;6;"202501";"울산";0
11513;9;6;"202501";"세종";0
11514;9;6;"202501";"경기";0
11515;9;6;"202501";"강원";0
11516;9;6;"202501";"충북";0
11517;9;6;"202501";"충남";0
11518;9;6;"202501";"전북";0
11519;9;6;"202501";"전남";0
11520;9;6;"202501";"경북";1
11521;9;6;"202501";"경남";0
11522;9;6;"202501";"제주";0
11523;9;5;"202501";"서울";0
11524;9;5;"202501";"부산";0
11525;9;5;"202501";"대구";0
11526;9;5;"202501";"인천";3
11527;9;5;"202501";"광주";0
11528;9;5;"202501";"대전";0
11529;9;5;"202501";"울산";0
11530;9;5;"202501";"세종";0
11531;9;5;"202501";"경기";0
11532;9;5;"202501";"강원";0
11533;9;5;"202501";"충북";0
11534;9;5;"202501";"충남";0
11535;9;5;"202501";"전북";0
11536;9;5;"202501";"전남";0
11537;9;5;"202501";"경북";0
11538;9;5;"202501";"경남";0
11539;9;5;"202501";"제주";0
11540;9;11;"202501";"서울";1
11541;9;11;"202501";"부산";3
11542;9;11;"202501";"대구";0
11543;9;11;"202501";"인천";0
11544;9;11;"202501";"광주";0
11545;9;11;"202501";"대전";0
11546;9;11;"202501";"울산";0
11547;9;11;"202501";"세종";0
11548;9;11;"202501";"경기";4
11549;9;11;"202501";"강원";0
11550;9;11;"202501";"충북";0
11551;9;11;"202501";"충남";1
11552;9;11;"202501";"전북";1
11553;9;11;"202501";"전남";3
11554;9;11;"202501";"경북";6
11555;9;11;"202501";"경남";3
11556;9;11;"202501";"제주";0
11557;13;3;"202501";"서울";259023
11558;13;3;"202501";"부산";147045
11559;13;3;"202501";"대구";90675
11560;13;3;"202501";"인천";181438
11561;13;3;"202501";"광주";50905
11562;13;3;"202501";"대전";51595
11563;13;3;"202501";"울산";48965
11564;13;3;"202501";"세종";19830
11565;13;3;"202501";"경기";511505
11566;13;3;"202501";"강원";49168
11567;13;3;"202501";"충북";55329
11568;13;3;"202501";"충남";72564
11569;13;3;"202501";"전북";54046
11570;13;3;"202501";"전남";96062
11571;13;3;"202501";"경북";77310
11572;13;3;"202501";"경남";143529
11573;13;3;"202501";"제주";75361
11574;13;6;"202501";"서울";204
11575;13;6;"202501";"부산";140
11576;13;6;"202501";"대구";44
11577;13;6;"202501";"인천";349
11578;13;6;"202501";"광주";30
11579;13;6;"202501";"대전";47
11580;13;6;"202501";"울산";27
11581;13;6;"202501";"세종";12
11582;13;6;"202501";"경기";456
11583;13;6;"202501";"강원";65
11584;13;6;"202501";"충북";95
11585;13;6;"202501";"충남";89
11586;13;6;"202501";"전북";66
11587;13;6;"202501";"전남";92
11588;13;6;"202501";"경북";76
11589;13;6;"202501";"경남";99
11590;13;6;"202501";"제주";222
11591;13;5;"202501";"서울";454
11592;13;5;"202501";"부산";184
11593;13;5;"202501";"대구";133
11594;13;5;"202501";"인천";379
11595;13;5;"202501";"광주";93
11596;13;5;"202501";"대전";93
11597;13;5;"202501";"울산";68
11598;13;5;"202501";"세종";12
11599;13;5;"202501";"경기";1019
11600;13;5;"202501";"강원";84
11601;13;5;"202501";"충북";93
11602;13;5;"202501";"충남";98
11603;13;5;"202501";"전북";66
11604;13;5;"202501";"전남";71
11605;13;5;"202501";"경북";116
11606;13;5;"202501";"경남";136
11607;13;5;"202501";"제주";96
11608;13;11;"202501";"서울";19
11609;13;11;"202501";"부산";4
11610;13;11;"202501";"대구";0
11611;13;11;"202501";"인천";27
11612;13;11;"202501";"광주";3
11613;13;11;"202501";"대전";4
11614;13;11;"202501";"울산";3
11615;13;11;"202501";"세종";1
11616;13;11;"202501";"경기";20
11617;13;11;"202501";"강원";2
11618;13;11;"202501";"충북";4
11619;13;11;"202501";"충남";7
11620;13;11;"202501";"전북";1
11621;13;11;"202501";"전남";2
11622;13;11;"202501";"경북";3
11623;13;11;"202501";"경남";3
11624;13;11;"202501";"제주";1
11625;14;3;"202501";"서울";6065
11626;14;3;"202501";"부산";10833
11627;14;3;"202501";"대구";4445
11628;14;3;"202501";"인천";13469
11629;14;3;"202501";"광주";1095
11630;14;3;"202501";"대전";1013
11631;14;3;"202501";"울산";460
11632;14;3;"202501";"세종";324
11633;14;3;"202501";"경기";9706
11634;14;3;"202501";"강원";848
11635;14;3;"202501";"충북";1122
11636;14;3;"202501";"충남";1148
11637;14;3;"202501";"전북";1269
11638;14;3;"202501";"전남";1191
11639;14;3;"202501";"경북";1049
11640;14;3;"202501";"경남";6695
11641;14;3;"202501";"제주";1268
11642;14;6;"202501";"서울";0
11643;14;6;"202501";"부산";0
11644;14;6;"202501";"대구";0
11645;14;6;"202501";"인천";4
11646;14;6;"202501";"광주";0
11647;14;6;"202501";"대전";0
11648;14;6;"202501";"울산";0
11649;14;6;"202501";"세종";0
11650;14;6;"202501";"경기";0
11651;14;6;"202501";"강원";0
11652;14;6;"202501";"충북";1
11653;14;6;"202501";"충남";0
11654;14;6;"202501";"전북";0
11655;14;6;"202501";"전남";0
11656;14;6;"202501";"경북";0
11657;14;6;"202501";"경남";0
11658;14;6;"202501";"제주";0
11659;14;5;"202501";"서울";0
11660;14;5;"202501";"부산";0
11661;14;5;"202501";"대구";0
11662;14;5;"202501";"인천";0
11663;14;5;"202501";"광주";0
11664;14;5;"202501";"대전";1
11665;14;5;"202501";"울산";0
11666;14;5;"202501";"세종";0
11667;14;5;"202501";"경기";0
11668;14;5;"202501";"강원";0
11669;14;5;"202501";"충북";0
11670;14;5;"202501";"충남";0
11671;14;5;"202501";"전북";0
11672;14;5;"202501";"전남";0
11673;14;5;"202501";"경북";0
11674;14;5;"202501";"경남";0
11675;14;5;"202501";"제주";1
11676;14;11;"202501";"서울";0
11677;14;11;"202501";"부산";0
11678;14;11;"202501";"대구";0
11679;14;11;"202501";"인천";0
11680;14;11;"202501";"광주";0
11681;14;11;"202501";"대전";0
11682;14;11;"202501";"울산";0
11683;14;11;"202501";"세종";0
11684;14;11;"202501";"경기";0
11685;14;11;"202501";"강원";0
11686;14;11;"202501";"충북";0
11687;14;11;"202501";"충남";0
11688;14;11;"202501";"전북";0
11689;14;11;"202501";"전남";0
11690;14;11;"202501";"경북";0
11691;14;11;"202501";"경남";0
11692;14;11;"202501";"제주";0
